Energy,Momentum,Parton,CTEQ6D Value,CTEQ6L1 Value
0,66,2,0.014651,0.0198535
0,67,2,0.0112539,0.0153566
0,68,2,0.00856615,0.0117769
0,69,2,0.00644984,0.00894013
0,70,2,0.00481425,0.00673278
0,71,2,0.00354053,0.00500097
0,72,2,0.00256911,0.00366922
0,73,2,0.00183678,0.00265594
0,74,2,0.00129185,0.00189403
0,75,2,0.000892225,0.00132863
0,76,2,0.000603898,0.000915152
0,77,2,0.000399639,0.00061768
0,78,2,0.000257875,0.000407544
0,79,2,0.000161576,0.000261879
0,80,2,9.83629e-05,0.000164014
0,81,2,5.75421e-05,9.91108e-05
0,82,2,3.22731e-05,5.76782e-05
0,83,2,1.72331e-05,3.21265e-05
0,84,2,8.68467e-06,1.69942e-05
0,85,2,4.08447e-06,8.45275e-06
0,86,2,1.76703e-06,3.90297e-06
0,87,2,6.87257e-07,1.63912e-06
0,88,2,2.35108e-07,6.14173e-07
0,89,2,6.76508e-08,1.97305e-07
0,90,2,1.53704e-08,5.13778e-08
0,91,2,2.48004e-09,9.86959e-09
0,92,2,2.32925e-10,1.17213e-09
0,93,2,8.14683e-12,5.78758e-11
0,94,2,2.54544e-14,3.34234e-13
0,95,2,0.0,0.0
1,0,2,737075.0,1176900.0
1,1,2,559791.0,881202.0
1,2,2,418589.0,647512.0
1,3,2,313469.0,475829.0
1,4,2,234429.0,349701.0
1,5,2,175580.0,257031.0
1,6,2,131324.0,188937.0
1,7,2,98366.1,138898.0
1,8,2,73577.6,102123.0
1,9,2,55114.3,75092.6
1,10,2,41225.7,55223.3
1,11,2,30879.6,40616.2
1,12,2,23096.4,29876.6
1,13,2,17297.8,21979.6
1,14,2,12935.6,16172.1
1,15,2,9685.59,11900.8
1,16,2,7240.83,8758.94
1,17,2,5419.55,6447.58
1,18,2,4049.75,4746.97
1,19,2,3029.49,3495.57
1,20,2,2262.38,2574.59
1,21,2,1691.23,1896.69
1,22,2,1262.01,1397.63
1,23,2,942.604,1030.18
1,24,2,702.728,759.576
1,25,2,524.365,560.244
1,26,2,390.454,413.416
1,27,2,289.827,303.793
1,28,2,215.708,224.462
1,29,2,160.718,165.968
1,30,2,119.555,122.825
1,31,2,89.0574,90.9922
1,32,2,66.2265,67.4627
1,33,2,49.3499,50.099
1,34,2,36.7553,37.2789
1,35,2,27.4601,27.811
1,36,2,20.5246,20.8068
1,37,2,15.4062,15.6223
1,38,2,11.5846,11.7795
1,39,2,8.76043,8.92587
1,40,2,6.64485,6.80177
1,41,2,5.07479,5.21576
1,42,2,3.891,4.02689
1,43,2,3.00488,3.13021
1,44,2,2.33176,2.45281
1,45,2,1.82211,1.93513
1,46,2,1.42924,1.53697
1,47,2,1.12828,1.22814
1,48,2,0.893202,0.986532
1,49,2,0.71092,0.795935
1,50,2,0.566886,0.644444
1,51,2,0.453935,0.52316
1,52,2,0.364191,0.425925
1,53,2,0.292639,0.346607
1,54,2,0.235186,0.282266
1,55,2,0.189289,0.229717
1,56,2,0.152127,0.18669
1,57,2,0.12227,0.151409
1,58,2,0.0979957,0.122446
1,59,2,0.0785883,0.0988961
1,60,2,0.0626462,0.079392
1,61,2,0.049886,0.0635084
1,62,2,0.0395295,0.0505536
1,63,2,0.0312403,0.0400309
1,64,2,0.0245271,0.0314969
1,65,2,0.0191897,0.0246165
1,66,2,0.0149047,0.0190987
1,67,2,0.0115281,0.0146961
1,68,2,0.00884507,0.0112135
1,69,2,0.00675587,0.00846898
1,70,2,0.00512232,0.00634557
1,71,2,0.00386398,0.00468888
1,72,2,0.00288699,0.00342192
1,73,2,0.00215091,0.00246316
1,74,2,0.00158661,0.00174617
1,75,2,0.00116874,0.00121698
1,76,2,0.000852275,0.000832148
1,77,2,0.00062245,0.000556805
1,78,2,0.00044918,0.000363565
1,79,2,0.000325392,0.000230432
1,80,2,0.0002328,0.00014165
1,81,2,0.000166985,8.32824e-05
1,82,2,0.000117558,4.644e-05
1,83,2,8.21913e-05,2.40665e-05
1,84,2,5.56177e-05,1.1131e-05
1,85,2,3.66078e-05,4.10434e-06
1,86,2,2.25033e-05,6.36957e-07
1,87,2,1.25798e-05,0.0
1,88,2,5.62443e-06,0.0
1,89,2,1.1543e-06,0.0
1,90,2,0.0,0.0
1,91,2,0.0,0.0
1,92,2,0.0,0.0
1,93,2,0.0,0.0
1,94,2,0.0,0.0
1,95,2,0.0,0.0
2,0,2,964093.0,1341110.0
2,1,2,732719.0,1006500.0
2,2,2,548488.0,741641.0
2,3,2,411400.0,546529.0
2,4,2,307961.0,402791.0
2,5,2,230988.0,296888.0
2,6,2,172904.0,218852.0
2,7,2,129677.0,161345.0
2,8,2,97058.2,118961.0
2,9,2,72781.0,87720.5
2,10,2,54462.2,64690.5
2,11,2,40828.2,47711.6
2,12,2,30541.6,35192.6
2,13,2,22886.3,25961.0
2,14,2,17111.8,19152.9
2,15,2,12815.2,14131.6
2,16,2,9575.35,10427.7
2,17,2,7165.56,7695.4
2,18,2,5349.3,5679.62
2,19,2,3999.09,4192.3
2,20,2,2982.13,3094.81
2,21,2,2226.69,2284.9
2,22,2,1658.24,1687.17
2,23,2,1236.38,1245.98
2,24,2,919.311,920.312
2,25,2,684.311,679.856
2,26,2,507.813,502.371
2,27,2,375.788,369.586
2,28,2,278.551,273.308
2,29,2,206.744,202.195
2,30,2,153.053,149.662
2,31,2,113.49,110.847
2,32,2,83.9288,82.1241
2,33,2,62.2143,60.9093
2,34,2,46.0515,45.2369
2,35,2,34.2069,33.66
2,36,2,25.3975,25.0975
2,37,2,18.9466,18.7639
2,38,2,14.1467,14.0753
2,39,2,10.6284,10.6003
2,40,2,8.00187,8.02063
2,41,2,6.06877,6.10124
2,42,2,4.61597,4.66892
2,43,2,3.53761,3.59455
2,44,2,2.72086,2.78822
2,45,2,2.10787,2.17667
2,46,2,1.63722,1.71035
2,47,2,1.28014,1.35207
2,48,2,1.00274,1.07461
2,49,2,0.790088,0.858068
2,50,2,0.623225,0.68785
2,51,2,0.49403,0.553071
2,52,2,0.392226,0.446207
2,53,2,0.312169,0.359972
2,54,2,0.248445,0.29075
2,55,2,0.198238,0.234785
2,56,2,0.157965,0.189402
2,57,2,0.126036,0.152536
2,58,2,0.100294,0.12253
2,59,2,0.0799551,0.0983369
2,60,2,0.0633837,0.0784586
2,61,2,0.0502792,0.062393
2,62,2,0.0397071,0.049384
2,63,2,0.0313329,0.0388903
2,64,2,0.0245757,0.0304363
2,65,2,0.019255,0.0236639
2,66,2,0.014989,0.0182666
2,67,2,0.0116547,0.0139859
2,68,2,0.00899953,0.0106203
2,69,2,0.0069453,0.00798259
2,70,2,0.00532651,0.00595334
2,71,2,0.00408624,0.00437887
2,72,2,0.0031105,0.00318141
2,73,2,0.00237449,0.00228016
2,74,2,0.00179747,0.00160982
2,75,2,0.00136781,0.0011177
2,76,2,0.00103083,0.000761724
2,77,2,0.000783774,0.000508377
2,78,2,0.000587441,0.000331483
2,79,2,0.000445244,0.000210203
2,80,2,0.000331648,0.000129694
2,81,2,0.000249249,7.69687e-05
2,82,2,0.000182875,4.37702e-05
2,83,2,0.000134538,2.36111e-05
2,84,2,9.55558e-05,1.18929e-05
2,85,2,6.76415e-05,5.43525e-06
2,86,2,4.53411e-05,2.11874e-06
2,87,2,2.98785e-05,5.67758e-07
2,88,2,1.80596e-05,0.0
2,89,2,1.04327e-05,0.0
2,90,2,5.17274e-06,0.0
2,91,2,2.30636e-06,0.0
2,92,2,7.78653e-07,0.0
2,93,2,2.48602e-07,0.0
2,94,2,4.30552e-08,0.0
2,95,2,0.0,0.0
3,0,2,1285640.0,1619310.0
3,1,2,976369.0,1217150.0
3,2,2,730257.0,898468.0
3,3,2,547297.0,663255.0
3,4,2,409267.0,489641.0
3,5,2,306667.0,361486.0
3,6,2,229271.0,266882.0
3,7,2,171747.0,197041.0
3,8,2,128361.0,145481.0
3,9,2,96118.7,107414.0
3,10,2,71806.2,79308.2
3,11,2,53743.0,58556.7
3,12,2,40126.3,43234.8
3,13,2,30012.8,31921.7
3,14,2,22392.1,23568.4
3,15,2,16734.6,17400.6
3,16,2,12473.9,12846.5
3,17,2,9312.65,9484.01
3,18,2,6933.63,7001.34
3,19,2,5169.93,5168.32
3,20,2,3843.88,3815.03
3,21,2,2861.81,2815.95
3,22,2,2124.3,2078.41
3,23,2,1578.82,1533.97
3,24,2,1169.77,1132.1
3,25,2,867.679,835.434
3,26,2,641.386,616.554
3,27,2,472.813,452.892
3,28,2,348.998,334.316
3,29,2,257.957,246.815
3,30,2,190.097,182.251
3,31,2,140.324,134.613
3,32,2,103.264,99.4192
3,33,2,76.1745,73.4741
3,34,2,56.0864,54.3491
3,35,2,41.4422,40.2571
3,36,2,30.5938,29.8639
3,37,2,22.6935,22.201
3,38,2,16.8392,16.5489
3,39,2,12.5725,12.377
3,40,2,9.40094,9.29424
3,41,2,7.08059,7.01243
3,42,2,5.34472,5.31956
3,43,2,4.06449,4.05794
3,44,2,3.09972,3.11782
3,45,2,2.38089,2.41034
3,46,2,1.83235,1.87539
3,47,2,1.41963,1.46805
3,48,2,1.10137,1.15557
3,49,2,0.859695,0.914048
3,50,2,0.671656,0.72608
3,51,2,0.527563,0.578711
3,52,2,0.415047,0.463014
3,53,2,0.327521,0.37055
3,54,2,0.258486,0.297025
3,55,2,0.204683,0.238118
3,56,2,0.161919,0.190766
3,57,2,0.128367,0.152626
3,58,2,0.101536,0.121827
3,59,2,0.080534,0.0971865
3,60,2,0.0635571,0.0770885
3,61,2,0.0502526,0.0609599
3,62,2,0.0395842,0.0479879
3,63,2,0.0311961,0.0375918
3,64,2,0.024457,0.0292692
3,65,2,0.0191837,0.0226425
3,66,2,0.0149656,0.0173927
3,67,2,0.0116831,0.0132528
3,68,2,0.00906834,0.0100168
3,69,2,0.00704908,0.00749406
3,70,2,0.0054513,0.00556385
3,71,2,0.00422677,0.00407424
3,72,2,0.00325552,0.00294734
3,73,2,0.0025188,0.00210365
3,74,2,0.00193366,0.00147939
3,75,2,0.00149362,0.00102346
3,76,2,0.00114242,0.000695334
3,77,2,0.000881275,0.000462991
3,78,2,0.000669313,0.000301552
3,79,2,0.000513183,0.000191369
3,80,2,0.000385918,0.000118532
3,81,2,0.000292021,7.09892e-05
3,82,2,0.000215262,4.11089e-05
3,83,2,0.000158777,2.29499e-05
3,84,2,0.000112967,1.2328e-05
3,85,2,8.01314e-05,6.38337e-06
3,86,2,5.39524e-05,3.21346e-06
3,87,2,3.59508e-05,1.60301e-06
3,88,2,2.22709e-05,8.25458e-07
3,89,2,1.35377e-05,4.53969e-07
3,90,2,7.46617e-06,2.67553e-07
3,91,2,4.08344e-06,1.59818e-07
3,92,2,2.05603e-06,8.86617e-08
3,93,2,1.03181e-06,3.9426e-08
3,94,2,1.98702e-07,4.86736e-09
3,95,2,0.0,0.0
4,0,2,1720290.0,2043920.0
4,1,2,1304220.0,1536820.0
4,2,2,973430.0,1134830.0
4,3,2,727922.0,837969.0
4,4,2,543110.0,618726.0
4,5,2,405983.0,456814.0
4,6,2,302784.0,337247.0
4,7,2,226235.0,248954.0
4,8,2,168643.0,183760.0
4,9,2,125938.0,135624.0
4,10,2,93820.9,100086.0
4,11,2,70016.4,73851.0
4,12,2,52121.8,54485.7
4,13,2,38865.7,40192.7
4,14,2,28906.3,29644.6
4,15,2,21533.2,21861.1
4,16,2,15997.8,16118.5
4,17,2,11903.1,11882.2
4,18,2,8831.6,8757.65
4,19,2,6561.84,6453.41
4,20,2,4861.1,4754.46
4,21,2,3605.81,3502.02
4,22,2,2666.47,2578.94
4,23,2,1974.19,1898.74
4,24,2,1456.98,1397.62
4,25,2,1076.42,1028.45
4,26,2,792.468,756.704
4,27,2,581.759,554.011
4,28,2,427.605,407.544
4,29,2,314.715,299.764
4,30,2,230.907,220.473
4,31,2,169.691,162.156
4,32,2,124.299,119.219
4,33,2,91.2617,87.6805
4,34,2,66.8664,64.5217
4,35,2,49.1596,47.5275
4,36,2,36.0992,35.0483
4,37,2,26.6306,25.89
4,38,2,19.6454,19.1682
4,39,2,14.5783,14.2328
4,40,2,10.8296,10.6064
4,41,2,8.10076,7.93816
4,42,2,6.07012,5.97131
4,43,2,4.58081,4.51549
4,44,2,3.46537,3.43852
4,45,2,2.63968,2.63427
4,46,2,2.01408,2.03105
4,47,2,1.54691,1.57559
4,48,2,1.18958,1.22923
4,49,2,0.920504,0.963911
4,50,2,0.712977,0.759284
4,51,2,0.555354,0.600288
4,52,2,0.433389,0.476578
4,53,2,0.339367,0.378572
4,54,2,0.265867,0.301304
4,55,2,0.209102,0.239911
4,56,2,0.16437,0.190955
4,57,2,0.129573,0.15183
4,58,2,0.101959,0.120465
4,59,2,0.080512,0.0955514
4,60,2,0.0633015,0.0753696
4,61,2,0.0499085,0.0592809
4,62,2,0.0392308,0.0464231
4,63,2,0.0308822,0.0361819
4,64,2,0.0242036,0.0280321
4,65,2,0.0189997,0.0215806
4,66,2,0.0148481,0.0164986
4,67,2,0.0116245,0.0125132
4,68,2,0.00905799,0.00941506
4,69,2,0.00707503,0.00701231
4,70,2,0.00550279,0.00518354
4,71,2,0.00429444,0.0037795
4,72,2,0.00333129,0.00272278
4,73,2,0.00259583,0.00193565
4,74,2,0.00200752,0.00135616
4,75,2,0.00156069,0.000935034
4,76,2,0.00120131,0.000633432
4,77,2,0.000930563,0.000420895
4,78,2,0.000709458,0.000273901
4,79,2,0.000544258,0.000173997
4,80,2,0.000409328,0.000108204
4,81,2,0.000308568,6.5381e-05
4,82,2,0.000226493,3.84992e-05
4,83,2,0.000165749,2.21351e-05
4,84,2,0.000117067,1.24958e-05
4,85,2,8.21762e-05,7.0131e-06
4,86,2,5.48926e-05,3.98586e-06
4,87,2,3.62539e-05,2.34131e-06
4,88,2,2.24317e-05,1.4447e-06
4,89,2,1.37028e-05,9.25156e-07
4,90,2,7.75941e-06,5.93924e-07
4,91,2,4.43467e-06,3.61479e-07
4,92,2,2.3934e-06,1.94612e-07
4,93,2,1.19974e-06,7.96597e-08
4,94,2,2.32667e-07,9.91982e-09
4,95,2,0.0,0.0
5,0,2,2289990.0,2651560.0
5,1,2,1732180.0,1992070.0
5,2,2,1289260.0,1469510.0
5,3,2,961233.0,1083910.0
5,4,2,715095.0,799355.0
5,5,2,532884.0,589402.0
5,6,2,396212.0,434514.0
5,7,2,295082.0,320267.0
5,8,2,219260.0,236010.0
5,9,2,163185.0,173882.0
5,10,2,121163.0,128080.0
5,11,2,90104.8,94319.2
5,12,2,66843.5,69440.3
5,13,2,49662.7,51110.2
5,14,2,36803.8,37608.4
5,15,2,27314.0,27665.3
5,16,2,20217.3,20344.9
5,17,2,14984.9,14956.8
5,18,2,11075.8,10992.1
5,19,2,8196.95,8075.59
5,20,2,6048.71,5930.87
5,21,2,4468.76,4354.16
5,22,2,3291.45,3195.45
5,23,2,2426.97,2344.19
5,24,2,1783.88,1719.04
5,25,2,1312.47,1260.01
5,26,2,962.304,923.309
5,27,2,703.417,673.075
5,28,2,514.86,492.94
5,29,2,377.313,360.903
5,30,2,275.646,264.163
5,31,2,201.676,193.314
5,32,2,147.071,141.379
5,33,2,107.482,103.408
5,34,2,78.381,75.658
5,35,2,57.3413,55.396
5,36,2,41.893,40.5939
5,37,2,30.7381,29.7891
5,38,2,22.5476,21.9031
5,39,2,16.631,16.1466
5,40,2,12.2763,11.9423
5,41,2,9.12083,8.86853
5,42,2,6.78619,6.61766
5,43,2,5.08283,4.96304
5,44,2,3.81555,3.74777
5,45,2,2.88323,2.84699
5,46,2,2.18215,2.17656
5,47,2,1.66227,1.67436
5,48,2,1.26791,1.29555
5,49,2,0.973206,1.00777
5,50,2,0.747883,0.787659
5,51,2,0.578084,0.618035
5,52,2,0.447847,0.487135
5,53,2,0.348235,0.384263
5,54,2,0.271023,0.303796
5,55,2,0.211854,0.240347
5,56,2,0.165601,0.190127
5,57,2,0.129881,0.150281
5,58,2,0.101734,0.118556
5,59,2,0.0800198,0.0935239
5,60,2,0.0627099,0.0733769
5,61,2,0.0493164,0.0574163
5,62,2,0.0386944,0.0447375
5,63,2,0.0304258,0.0346979
5,64,2,0.0238379,0.0267541
5,65,2,0.0187202,0.0205005
5,66,2,0.0146476,0.015601
5,67,2,0.011489,0.0117792
5,68,2,0.00897608,0.00882409
5,69,2,0.00703194,0.00654362
5,70,2,0.00548912,0.00481673
5,71,2,0.00429923,0.00349752
5,72,2,0.00334806,0.00250958
5,73,2,0.00261743,0.00177729
5,74,2,0.00203085,0.00124078
5,75,2,0.00158179,0.000852753
5,76,2,0.00121963,0.000576157
5,77,2,0.000944165,0.000382131
5,78,2,0.000719281,0.000248525
5,79,2,0.000549645,0.000158074
5,80,2,0.000411737,9.87078e-05
5,81,2,0.00030807,6.01581e-05
5,82,2,0.000224403,3.59738e-05
5,83,2,0.000162426,2.12162e-05
5,84,2,0.00011353,1.24563e-05
5,85,2,7.86113e-05,7.39115e-06
5,86,2,5.19026e-05,4.50354e-06
5,87,2,3.38129e-05,2.84687e-06
5,88,2,2.07563e-05,1.86674e-06
5,89,2,1.26144e-05,1.24045e-06
5,90,2,7.21288e-06,8.05976e-07
5,91,2,4.19434e-06,4.87305e-07
5,92,2,2.32274e-06,2.56858e-07
5,93,2,1.13028e-06,1.00758e-07
5,94,2,2.19583e-07,1.26002e-08
5,95,2,0.0,0.0
6,0,2,2575560.0,3146430.0
6,1,2,2278840.0,2612350.0
6,2,2,1690850.0,1923170.0
6,3,2,1256470.0,1415540.0
6,4,2,931713.0,1041630.0
6,5,2,691927.0,766288.0
6,6,2,512741.0,563570.0
6,7,2,380517.0,414360.0
6,8,2,281762.0,304562.0
6,9,2,208938.0,223788.0
6,10,2,154580.0,164383.0
6,11,2,114525.0,120705.0
6,12,2,84647.2,88602.1
6,13,2,62648.7,65013.1
6,14,2,46252.4,47686.2
6,15,2,34191.4,34963.2
6,16,2,25210.2,25624.3
6,17,2,18610.8,18771.9
6,18,2,13701.7,13745.9
6,19,2,10099.1,10061.0
6,20,2,7422.61,7360.48
6,21,2,5461.2,5382.22
6,22,2,4006.18,3933.72
6,23,2,2941.7,2873.59
6,24,2,2153.41,2098.06
6,25,2,1577.69,1530.9
6,26,2,1152.05,1116.62
6,27,2,838.487,810.056
6,28,2,611.172,590.345
6,29,2,445.977,430.027
6,30,2,324.429,313.112
6,31,2,236.326,227.899
6,32,2,171.584,165.743
6,33,2,124.823,120.529
6,34,2,90.606,87.6595
6,35,2,65.961,63.7881
6,36,2,47.9497,46.4457
6,37,2,34.9938,33.8585
6,38,2,25.5273,24.7254
6,39,2,18.7165,18.0987
6,40,2,13.7303,13.2889
6,41,2,10.1332,9.79479
6,42,2,7.48779,7.25298
6,43,2,5.56745,5.39712
6,44,2,4.14857,4.04354
6,45,2,3.11089,3.04738
6,46,2,2.33649,2.3114
6,47,2,1.76606,1.76422
6,48,2,1.3369,1.35461
6,49,2,1.01843,1.04581
6,50,2,0.776977,0.811436
6,51,2,0.596324,0.632197
6,52,2,0.458911,0.494923
6,53,2,0.354546,0.387844
6,54,2,0.274295,0.304695
6,55,2,0.213219,0.239596
6,56,2,0.165826,0.188426
6,57,2,0.129457,0.148099
6,58,2,0.100987,0.116197
6,59,2,0.0791517,0.0911836
6,60,2,0.0618492,0.0711743
6,61,2,0.0485251,0.0554165
6,62,2,0.0380088,0.0429705
6,63,2,0.0298517,0.0331703
6,64,2,0.0233769,0.0254581
6,65,2,0.0183583,0.0194191
6,66,2,0.0143741,0.0147126
6,67,2,0.0112857,0.01106
6,68,2,0.00883098,0.00825017
6,69,2,0.00692889,0.00609229
6,70,2,0.0054193,0.00446625
6,71,2,0.00425116,0.00323008
6,72,2,0.00331608,0.00230877
6,73,2,0.00259448,0.0016291
6,74,2,0.00201433,0.00113348
6,75,2,0.00156772,0.000776666
6,76,2,0.00120757,0.000523467
6,77,2,0.000931931,0.000346621
6,78,2,0.00070767,0.000225348
6,79,2,0.000537578,0.000143541
6,80,2,0.0004003,9.00106e-05
6,81,2,0.000296859,5.53162e-05
6,82,2,0.000214279,3.35518e-05
6,83,2,0.000153271,2.02301e-05
6,84,2,0.000105902,1.22577e-05
6,85,2,7.22881e-05,7.57149e-06
6,86,2,4.71209e-05,4.82103e-06
6,87,2,3.02549e-05,3.17103e-06
6,88,2,1.83921e-05,2.13706e-06
6,89,2,1.10967e-05,1.43777e-06
6,90,2,6.37551e-06,9.33292e-07
6,91,2,3.74237e-06,5.58307e-07
6,92,2,2.09123e-06,2.88536e-07
6,93,2,9.83586e-07,1.09346e-07
6,94,2,1.91123e-07,1.37209e-08
6,95,2,0.0,0.0
7,0,2,4042270.0,4810790.0
7,1,2,3041160.0,3598610.0
7,2,2,2248590.0,2640830.0
7,3,2,1664570.0,1937450.0
7,4,2,1229890.0,1420920.0
7,5,2,909792.0,1041730.0
7,6,2,671684.0,763445.0
7,7,2,496469.0,559286.0
7,8,2,366217.0,409559.0
7,9,2,270445.0,299792.0
7,10,2,199301.0,219351.0
7,11,2,147034.0,160423.0
7,12,2,108238.0,117273.0
7,13,2,79763.7,85688.6
7,14,2,58646.0,62580.3
7,15,2,43162.8,45680.8
7,16,2,31691.6,33327.6
7,17,2,23291.0,24302.0
7,18,2,17074.4,17710.9
7,19,2,12528.0,12900.0
7,20,2,9168.05,9390.47
7,21,2,6714.52,6831.58
7,22,2,4904.08,4966.94
7,23,2,3584.38,3608.93
7,24,2,2612.33,2620.49
7,25,2,1904.98,1901.35
7,26,2,1384.96,1378.86
7,27,2,1003.15,994.308
7,28,2,727.908,720.252
7,29,2,528.628,521.411
7,30,2,382.79,377.244
7,31,2,277.474,272.792
7,32,2,200.502,197.067
7,33,2,145.112,142.325
7,34,2,104.805,102.783
7,35,2,75.882,74.2526
7,36,2,54.8623,53.6637
7,37,2,39.8002,38.8221
7,38,2,28.8598,28.1282
7,39,2,21.0208,20.4241
7,40,2,15.3185,14.873
7,41,2,11.2237,10.8703
7,42,2,8.23356,7.98063
7,43,2,6.07415,5.8871
7,44,2,4.49152,4.37222
7,45,2,3.34095,3.26631
7,46,2,2.4897,2.45592
7,47,2,1.86677,1.8584
7,48,2,1.40238,1.41485
7,49,2,1.06007,1.08328
7,50,2,0.802939,0.833753
7,51,2,0.611837,0.644508
7,52,2,0.467788,0.500772
7,53,2,0.359073,0.389562
7,54,2,0.276203,0.303895
7,55,2,0.213517,0.237347
7,56,2,0.165255,0.185437
7,57,2,0.128425,0.144831
7,58,2,0.0997954,0.112934
7,59,2,0.0779507,0.0881014
7,60,2,0.0607486,0.0683705
7,61,2,0.0475488,0.0529346
7,62,2,0.0371855,0.0408207
7,63,2,0.0291664,0.0313416
7,64,2,0.0228289,0.0239275
7,65,2,0.0179206,0.0181564
7,66,2,0.014036,0.0136851
7,67,2,0.0110221,0.010235
7,68,2,0.00863119,0.00759599
7,69,2,0.00677282,0.0055803
7,70,2,0.00530044,0.00406977
7,71,2,0.00415542,0.00292765
7,72,2,0.00323948,0.00208105
7,73,2,0.00252928,0.00145989
7,74,2,0.00195909,0.0010094
7,75,2,0.00151801,0.000686868
7,76,2,0.00116358,0.000459294
7,77,2,0.000891099,0.000301277
7,78,2,0.000671111,0.000193624
7,79,2,0.000503772,0.000121494
7,80,2,0.000370369,7.46805e-05
7,81,2,0.000269987,4.46387e-05
7,82,2,0.000191137,2.60374e-05
7,83,2,0.000133402,1.48573e-05
7,84,2,8.9584e-05,8.34615e-06
7,85,2,5.90004e-05,4.67376e-06
7,86,2,3.68366e-05,2.65638e-06
7,87,2,2.2425e-05,1.55938e-06
7,88,2,1.27732e-05,9.57194e-07
7,89,2,7.17777e-06,6.05324e-07
7,90,2,3.8382e-06,3.80789e-07
7,91,2,2.17608e-06,2.25719e-07
7,92,2,1.2193e-06,1.1736e-07
7,93,2,5.82667e-07,4.51838e-08
7,94,2,1.14717e-07,5.65153e-09
7,95,2,0.0,0.0
8,0,2,5343220.0,6601260.0
8,1,2,4008060.0,4922810.0
8,2,2,2952870.0,3599320.0
8,3,2,2177630.0,2630800.0
8,4,2,1603040.0,1922080.0
8,5,2,1181210.0,1403680.0
8,6,2,868771.0,1024630.0
8,7,2,639583.0,747597.0
8,8,2,469956.0,545205.0
8,9,2,345638.0,397410.0
8,10,2,253703.0,289533.0
8,11,2,186389.0,210828.0
8,12,2,136653.0,153436.0
8,13,2,100275.0,111604.0
8,14,2,73422.1,81130.9
8,15,2,53803.7,58943.3
8,16,2,39338.4,42797.4
8,17,2,28783.6,31054.6
8,18,2,21010.9,22519.3
8,19,2,15347.5,16319.0
8,20,2,11182.8,11817.7
8,21,2,8153.12,8551.98
8,22,2,5928.78,6184.25
8,23,2,4313.58,4468.69
8,24,2,3129.91,3226.56
8,25,2,2271.9,2327.66
8,26,2,1644.46,1678.16
8,27,2,1185.43,1202.82
8,28,2,856.305,865.994
8,29,2,618.935,623.026
8,30,2,446.12,447.905
8,31,2,321.81,321.79
8,32,2,231.43,230.923
8,33,2,166.645,165.647
8,34,2,119.753,118.797
8,35,2,86.2358,85.2148
8,36,2,62.0105,61.141
8,37,2,44.7217,43.9046
8,38,2,32.2364,31.5706
8,39,2,23.329,22.7471
8,40,2,16.89,16.4347
8,41,2,12.2883,11.9159
8,42,2,8.95116,8.6776
8,43,2,6.55397,6.34896
8,44,2,4.81071,4.67665
8,45,2,3.55093,3.46513
8,46,2,2.62652,2.58419
8,47,2,1.95445,1.93971
8,48,2,1.4577,1.46505
8,49,2,1.09392,1.11301
8,50,2,0.823004,0.850155
8,51,2,0.622941,0.652346
8,52,2,0.473386,0.503263
8,53,2,0.361194,0.388789
8,54,2,0.276348,0.301265
8,55,2,0.212534,0.23377
8,56,2,0.163752,0.181497
8,57,2,0.126715,0.140894
8,58,2,0.098108,0.109214
8,59,2,0.076384,0.0847133
8,60,2,0.0593715,0.0653721
8,61,2,0.0463603,0.0503367
8,62,2,0.0361929,0.0386098
8,63,2,0.0283437,0.0294889
8,64,2,0.0221646,0.0223972
8,65,2,0.0173835,0.0169093
8,66,2,0.0136105,0.0126817
8,67,2,0.0106817,0.00943816
8,68,2,0.00836314,0.00697113
8,69,2,0.00655738,0.00509694
8,70,2,0.00512956,0.00370012
8,71,2,0.00401563,0.00264969
8,72,2,0.00312597,0.00187525
8,73,2,0.00243434,0.00131005
8,74,2,0.00188043,0.000902305
8,75,2,0.00145095,0.000611893
8,76,2,0.00110734,0.000408022
8,77,2,0.000842697,0.000267158
8,78,2,0.000630661,0.000171636
8,79,2,0.000469284,0.000107896
8,80,2,0.000342035,6.66675e-05
8,81,2,0.000246512,4.02653e-05
8,82,2,0.000172492,2.39163e-05
8,83,2,0.000118681,1.40523e-05
8,84,2,7.85491e-05,8.24945e-06
8,85,2,5.08384e-05,4.90813e-06
8,86,2,3.1207e-05,3.00143e-06
8,87,2,1.86396e-05,1.89809e-06
8,88,2,1.04608e-05,1.23646e-06
8,89,2,5.81946e-06,8.09299e-07
8,90,2,3.13172e-06,5.1351e-07
8,91,2,1.8033e-06,3.00878e-07
8,92,2,1.01733e-06,1.5178e-07
8,93,2,4.69579e-07,5.53377e-08
8,94,2,9.25465e-08,6.96377e-09
8,95,2,0.0,0.0
9,0,2,6978040.0,8948510.0
9,1,2,5218890.0,6651770.0
9,2,2,3831130.0,4844660.0
9,3,2,2814770.0,3527170.0
9,4,2,2064460.0,2566720.0
9,5,2,1515390.0,1866870.0
9,6,2,1110370.0,1357150.0
9,7,2,814248.0,986075.0
9,8,2,595998.0,716071.0
9,9,2,436584.0,519707.0
9,10,2,319199.0,376972.0
9,11,2,233549.0,273276.0
9,12,2,170543.0,197983.0
9,13,2,124621.0,143344.0
9,14,2,90875.3,103716.0
9,15,2,66310.6,74993.4
9,16,2,48281.1,54187.5
9,17,2,35174.4,39126.0
